<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2017.02.24	18:00:00	1.05663	1.05837	1.05657	1.05796	7093	6259911000	8
2017.02.24	19:00:00	1.05795	1.05966	1.05651	1.05682	6010	5495813000	8
2017.02.24	20:00:00	1.05682	1.05772	1.05682	1.05703	4093	4014073000	9
2017.02.24	21:00:00	1.05702	1.05712	1.05568	1.05640	4224	4035030000	9
2017.02.24	22:00:00	1.05641	1.05677	1.05573	1.05613	3772	3766944000	9
2017.02.24	23:00:00	1.05613	1.05619	1.05562	1.05569	1128	958898000	11
2017.02.27	00:00:00	1.05626	1.05642	1.05588	1.05598	902	456790000	27
2017.02.27	01:00:00	1.05599	1.05641	1.05517	1.05517	4951	4290179000	13
2017.02.27	02:00:00	1.05517	1.05671	1.05511	1.05646	4343	4110146000	10
2017.02.27	03:00:00	1.05648	1.05748	1.05619	1.05712	4821	4142698000	10
2017.02.27	04:00:00	1.05713	1.05740	1.05650	1.05650	2874	2946716000	9
2017.02.27	05:00:00	1.05650	1.05671	1.05612	1.05615	2710	2604013000	10
2017.02.27	06:00:00	1.05614	1.05705	1.05613	1.05661	3492	3267441000	9
2017.02.27	07:00:00	1.05660	1.05688	1.05627	1.05675	3404	3472468000	9
2017.02.27	08:00:00	1.05675	1.05695	1.05633	1.05679	3274	3363489000	10
2017.02.27	09:00:00	1.05680	1.05820	1.05640	1.05813	5219	4559701000	8
2017.02.27	10:00:00	1.05812	1.05872	1.05666	1.05784	6559	5121760000	7
2017.02.27	11:00:00	1.05784	1.05874	1.05764	1.05857	6021	5226122000	8
2017.02.27	12:00:00	1.05856	1.05912	1.05784	1.05821	4610	3591900000	7
2017.02.27	13:00:00	1.05819	1.05868	1.05777	1.05827	3880	3141015000	8
2017.02.27	14:00:00	1.05827	1.05866	1.05801	1.05805	3666	3520601000	8
2017.02.27	15:00:00	1.05806	1.06011	1.05806	1.05986	5772	4766765000	7
2017.02.27	16:00:00	1.05987	1.06079	1.05930	1.05981	6662	5969110000	7
2017.02.27	17:00:00	1.05976	1.06140	1.05876	1.06131	10256	8293964000	7
2017.02.27	18:00:00	1.06130	1.06304	1.06111	1.06249	8374	6866181000	8
2017.02.27	19:00:00	1.06247	1.06288	1.06030	1.06040	5618	4307429000	8
2017.02.27	20:00:00	1.06040	1.06066	1.05886	1.05911	5168	5204444000	9
2017.02.27	21:00:00	1.05911	1.05952	1.05803	1.05881	4600	4157028000	9
2017.02.27	22:00:00	1.05881	1.05913	1.05839	1.05898	3461	2868681000	9
2017.02.27	23:00:00	1.05897	1.05903	1.05845	1.05853	1321	1154267000	10
2017.02.28	00:00:00	1.05854	1.05900	1.05838	1.05867	1401	629767000	13
2017.02.28	01:00:00	1.05867	1.05871	1.05803	1.05835	2134	2036047000	11
2017.02.28	02:00:00	1.05833	1.05854	1.05680	1.05789	4913	4541789000	10
2017.02.28	03:00:00	1.05790	1.05860	1.05773	1.05834	3581	3605704000	10
2017.02.28	04:00:00	1.05834	1.05863	1.05825	1.05852	2573	2729993000	10
2017.02.28	05:00:00	1.05852	1.05901	1.05809	1.05853	3459	3590563000	10
2017.02.28	06:00:00	1.05853	1.05917	1.05850	1.05881	2836	2646884000	10
2017.02.28	07:00:00	1.05881	1.05952	1.05863	1.05943	3332	3385763000	10
2017.02.28	08:00:00	1.05940	1.06033	1.05931	1.05972	4484	4439767000	9
2017.02.28	09:00:00	1.05972	1.06011	1.05838	1.05945	5892	5234931000	7
2017.02.28	10:00:00	1.05943	1.05943	1.05759	1.05841	6466	5605975000	7
2017.02.28	11:00:00	1.05841	1.05939	1.05799	1.05886	5368	4083245000	8
2017.02.28	12:00:00	1.05888	1.06042	1.05843	1.05950	5645	4418697000	7
2017.02.28	13:00:00	1.05951	1.06075	1.05935	1.06023	5056	3861366000	8
2017.02.28	14:00:00	1.06022	1.06055	1.05833	1.05840	5618	4914844000	8
2017.02.28	15:00:00	1.05842	1.06074	1.05839	1.05950	7522	6165995000	8
2017.02.28	16:00:00	1.05950	1.06065	1.05912	1.06055	6623	5619844000	7
2017.02.28	17:00:00	1.06055	1.06298	1.05996	1.06253	10432	8812190000	7
2017.02.28	18:00:00	1.06254	1.06297	1.06115	1.06171	7961	6279721000	8
2017.02.28	19:00:00	1.06171	1.06252	1.06046	1.06071	5557	5045651000	8
2017.02.28	20:00:00	1.06074	1.06103	1.05973	1.06013	4562	4617205000	8
2017.02.28	21:00:00	1.06012	1.06046	1.05909	1.05918	4716	4948954000	8
2017.02.28	22:00:00	1.05918	1.05978	1.05860	1.05944	5193	4421133000	9
2017.02.28	23:00:00	1.05944	1.05944	1.05707	1.05757	4439	3806765000	11
2017.03.01	00:00:00	1.05746	1.05778	1.05698	1.05725	1134	554632000	15
2017.03.01	01:00:00	1.05724	1.05750	1.05663	1.05688	3055	2878293000	10
2017.03.01	02:00:00	1.05688	1.05689	1.05597	1.05623	4495	4186652000	9
2017.03.01	03:00:00	1.05623	1.05740	1.05548	1.05718	7004	6750988000	9
2017.03.01	04:00:00	1.05717	1.05890	1.05609	1.05789	11251	8579277000	9
2017.03.01	05:00:00	1.05789	1.05790	1.05539	1.05588	7740	7014885000	10
2017.03.01	06:00:00	1.05589	1.05597	1.05504	1.05521	4739	5269240000	9
2017.03.01	07:00:00	1.05522	1.05564	1.05513	1.05552	3477	3794000000	8
2017.03.01	08:00:00	1.05552	1.05600	1.05532	1.05574	3982	3913778000	9
2017.03.01	09:00:00	1.05574	1.05574	1.05372	1.05398	8537	7300892000	7
2017.03.01	10:00:00	1.05399	1.05457	1.05255	1.05445	8130	7310431000	7
2017.03.01	11:00:00	1.05446	1.05469	1.05341	1.05391	6943	5807015000	7
2017.03.01	12:00:00	1.05395	1.05452	1.05334	1.05451	5978	5168632000	8
2017.03.01	13:00:00	1.05453	1.05456	1.05260	1.05351	7459	6229960000	7
2017.03.01	14:00:00	1.05349	1.05359	1.05233	1.05263	7054	6606159000	8
2017.03.01	15:00:00	1.05263	1.05334	1.05138	1.05250	9642	7002627000	7
2017.03.01	16:00:00	1.05251	1.05372	1.05198	1.05329	7812	6253953000	7
2017.03.01	17:00:00	1.05317	1.05596	1.05247	1.05550	10452	8288994000	7
2017.03.01	18:00:00	1.05550	1.05695	1.05494	1.05633	6990	5540691000	7
2017.03.01	19:00:00	1.05632	1.05714	1.05617	1.05631	5404	5076070000	8
2017.03.01	20:00:00	1.05632	1.05710	1.05609	1.05664	3878	4023659000	8
2017.03.01	21:00:00	1.05664	1.05679	1.05427	1.05439	4782	4230349000	9
2017.03.01	22:00:00	1.05439	1.05546	1.05427	1.05457	3853	3901887000	8
2017.03.01	23:00:00	1.05457	1.05473	1.05415	1.05461	1782	1046225000	11
2017.03.02	00:00:00	1.05460	1.05512	1.05448	1.05505	1358	640624000	15
2017.03.02	01:00:00	1.05500	1.05500	1.05344	1.05359	3387	2560739000	10
2017.03.02	02:00:00	1.05359	1.05427	1.05289	1.05419	4249	3735943000	10
2017.03.02	03:00:00	1.05418	1.05443	1.05330	1.05340	4308	4438682000	8
2017.03.02	04:00:00	1.05340	1.05340	1.05278	1.05298	2771	2469991000	10
2017.03.02	05:00:00	1.05298	1.05343	1.05294	1.05314	3126	2675383000	9
2017.03.02	06:00:00	1.05314	1.05344	1.05291	1.05323	3918	4079909000	10
2017.03.02	07:00:00	1.05323	1.05332	1.05301	1.05305	2626	2489919000	9
2017.03.02	08:00:00	1.05309	1.05360	1.05259	1.05259	3751	3763574000	9
2017.03.02	09:00:00	1.05259	1.05407	1.05217	1.05392	5945	5030178000	7
2017.03.02	10:00:00	1.05392	1.05454	1.05309	1.05422	6744	5195009000	7
2017.03.02	11:00:00	1.05421	1.05435	1.05236	1.05254	6367	5333050000	7
2017.03.02	12:00:00	1.05255	1.05329	1.05223	1.05273	5787	5150755000	8
2017.03.02	13:00:00	1.05273	1.05307	1.05201	1.05222	5451	4301954000	8
2017.03.02	14:00:00	1.05223	1.05225	1.05079	1.05194	6893	6533854000	7
2017.03.02	15:00:00	1.05195	1.05205	1.05081	1.05137	7795	6455120000	7
2017.03.02	16:00:00	1.05139	1.05139	1.04988	1.05047	8763	8065546000	7
2017.03.02	17:00:00	1.05048	1.05279	1.05043	1.05244	9161	7887792000	7
2017.03.02	18:00:00	1.05247	1.05278	1.05126	1.05135	6945	6239487000	7
2017.03.02	19:00:00	1.05135	1.05171	1.05046	1.05058	5520	4240036000	8
2017.03.02	20:00:00	1.05060	1.05113	1.05004	1.05048	4930	4386875000	8
2017.03.02	21:00:00	1.05048	1.05053	1.04946	1.05012	4125	4198660000	9
2017.03.02	22:00:00	1.05012	1.05087	1.04997	1.05068	4059	3794155000	8
2017.03.02	23:00:00	1.05067	1.05088	1.05049	1.05059	1804	1311409000	11
2017.03.03	00:00:00	1.05061	1.05092	1.05015	1.05062	1250	584905000	29
2017.03.03	01:00:00	1.05060	1.05074	1.05029	1.05065	2107	1764975000	12
2017.03.03	02:00:00	1.05065	1.05167	1.05018	1.05150	3408	2915036000	10
2017.03.03	03:00:00	1.05148	1.05180	1.05116	1.05179	4158	3509725000	9
2017.03.03	04:00:00	1.05181	1.05228	1.05120	1.05216	4552	5005387000	9
2017.03.03	05:00:00	1.05214	1.05229	1.05171	1.05206	2940	3410930000	9
2017.03.03	06:00:00	1.05206	1.05225	1.05169	1.05196	2765	2840631000	10
2017.03.03	07:00:00	1.05198	1.05205	1.05128	1.05176	3466	3988733000	9
2017.03.03	08:00:00	1.05175	1.05267	1.05156	1.05257	4871	5871625000	9
2017.03.03	09:00:00	1.05257	1.05266	1.05174	1.05207	5765	5659422000	8
2017.03.03	10:00:00	1.05207	1.05212	1.05102	1.05186	6899	6417860000	8
2017.03.03	11:00:00	1.05187	1.05278	1.05153	1.05165	5897	5408491000	8
2017.03.03	12:00:00	1.05165	1.05410	1.05154	1.05359	6856	6838949000	8
2017.03.03	13:00:00	1.05359	1.05462	1.05345	1.05387	6080	5789739000	8
2017.03.03	14:00:00	1.05386	1.05646	1.05371	1.05572	7459	6804521000	8
2017.03.03	15:00:00	1.05574	1.05731	1.05542	1.05682	8156	6694000000	7
2017.03.03	16:00:00	1.05683	1.05699	1.05554	1.05580	7350	7738647000	8
2017.03.03	17:00:00	1.05580	1.05687	1.05464	1.05622	9321	9085889000	8
2017.03.03	18:00:00	1.05623	1.05624	1.05440	1.05516	6486	5984011000	8
2017.03.03	19:00:00	1.05520	1.05635	1.05475	1.05613	5753	6016148000	9
2017.03.03	20:00:00	1.05613	1.05825	1.05423	1.05822	12288	9959373000	9
2017.03.03	21:00:00	1.05821	1.06084	1.05801	1.05979	7630	6461054000	8
2017.03.03	22:00:00	1.05980	1.06169	1.05964	1.06156	5107	5088264000	9
2017.03.03	23:00:00	1.06157	1.06236	1.06116	1.06187	2107	1430132000	11
2017.03.06	00:00:00	1.06070	1.06162	1.05994	1.06094	2298	1630482000	34
2017.03.06	01:00:00	1.06095	1.06211	1.06094	1.06204	3448	3113598000	13
2017.03.06	02:00:00	1.06204	1.06206	1.06043	1.06119	5047	5102156000	9
2017.03.06	03:00:00	1.06119	1.06129	1.06053	1.06068	3641	3631223000	9
2017.03.06	04:00:00	1.06069	1.06123	1.06055	1.06069	2893	3008917000	9
2017.03.06	05:00:00	1.06069	1.06108	1.06031	1.06050	2486	2607403000	9
2017.03.06	06:00:00	1.06050	1.06063	1.06001	1.06004	2881	3039106000	9
2017.03.06	07:00:00	1.06004	1.06048	1.05997	1.06037	2850	3084111000	9
2017.03.06	08:00:00	1.06036	1.06043	1.05918	1.05990	3694	3907835000	9
2017.03.06	09:00:00	1.05988	1.06062	1.05961	1.05984	5465	5008292000	9
2017.03.06	10:00:00	1.05986	1.06397	1.05962	1.06248	8552	8048948000	7
2017.03.06	11:00:00	1.06252	1.06355	1.05901	1.06017	8473	7151357000	8
2017.03.06	12:00:00	1.06017	1.06030	1.05844	1.05909	6027	5599618000	8
2017.03.06	13:00:00	1.05909	1.05940	1.05798	1.05800	5177	4797102000	8
2017.03.06	14:00:00	1.05800	1.05906	1.05764	1.05878	5247	5348606000	8
2017.03.06	15:00:00	1.05881	1.06054	1.05861	1.05972	5957	5157749000	8
2017.03.06	16:00:00	1.05973	1.06045	1.05922	1.05979	6783	6629555000	7
2017.03.06	17:00:00	1.05979	1.06076	1.05942	1.05981	8515	7689459000	8
2017.03.06	18:00:00	1.05980	1.05989	1.05807	1.05844	6624	6254491000	8
2017.03.06	19:00:00	1.05845	1.05882	1.05763	1.05772	3772	3247109000	8
2017.03.06	20:00:00	1.05771	1.05832	1.05745	1.05821	3494	3365970000	8
2017.03.06	21:00:00	1.05820	1.05882	1.05819	1.05866	2769	2858326000	9
2017.03.06	22:00:00	1.05866	1.05899	1.05801	1.05821	2872	2847314000	9
2017.03.06	23:00:00	1.05819	1.05861	1.05807	1.05813	1326	1154004000	10
2017.03.07	00:00:00	1.05827	1.05829	1.05771	1.05810	1350	611948000	14
2017.03.07	01:00:00	1.05810	1.05810	1.05756	1.05787	1835	1156139000	11
2017.03.07	02:00:00	1.05787	1.05823	1.05724	1.05743	3642	2765855000	10
2017.03.07	03:00:00	1.05745	1.05834	1.05726	1.05823	3386	3343167000	10
2017.03.07	04:00:00	1.05823	1.05866	1.05818	1.05854	3173	3391233000	10
2017.03.07	05:00:00	1.05854	1.05930	1.05834	1.05890	3511	3434449000	9
2017.03.07	06:00:00	1.05889	1.05921	1.05811	1.05812	3955	4207420000	9
2017.03.07	07:00:00	1.05810	1.05871	1.05798	1.05849	2747	2887925000	9
2017.03.07	08:00:00	1.05851	1.05900	1.05828	1.05850	3441	3695855000	9
2017.03.07	09:00:00	1.05850	1.05990	1.05820	1.05964	5414	5095437000	8
2017.03.07	10:00:00	1.05964	1.06022	1.05839	1.05847	6403	5866514000	8
2017.03.07	11:00:00	1.05846	1.05876	1.05629	1.05630	6346	6077470000	7
2017.03.07	12:00:00	1.05631	1.05768	1.05580	1.05753	6070	5636406000	7
2017.03.07	13:00:00	1.05753	1.05790	1.05709	1.05742	4423	4229718000	8
2017.03.07	14:00:00	1.05743	1.05759	1.05667	1.05690	4839	4595009000	8
2017.03.07	15:00:00	1.05690	1.05799	1.05630	1.05690	6676	5745326000	7
2017.03.07	16:00:00	1.05689	1.05723	1.05606	1.05630	6718	5601749000	7
2017.03.07	17:00:00	1.05628	1.05805	1.05608	1.05792	6702	5953538000	7
2017.03.07	18:00:00	1.05795	1.05826	1.05705	1.05804	5579	5108424000	8
2017.03.07	19:00:00	1.05804	1.05884	1.05727	1.05745	4548	4600904000	8
2017.03.07	20:00:00	1.05744	1.05756	1.05662	1.05665	3756	3878065000	9
2017.03.07	21:00:00	1.05663	1.05692	1.05647	1.05666	3061	2477036000	9
2017.03.07	22:00:00	1.05665	1.05729	1.05652	1.05697	2826	3099685000	10
2017.03.07	23:00:00	1.05695	1.05698	1.05654	1.05657	1484	1173484000	9
2017.03.08	00:00:00	1.05649	1.05697	1.05631	1.05659	1291	592987000	19
2017.03.08	01:00:00	1.05659	1.05697	1.05631	1.05690	2203	1472050000	12
2017.03.08	02:00:00	1.05691	1.05732	1.05670	1.05708	3308	3282342000	10
2017.03.08	03:00:00	1.05709	1.05738	1.05663	1.05675	3578	3378737000	9
2017.03.08	04:00:00	1.05673	1.05691	1.05628	1.05682	2730	2840061000	10
2017.03.08	05:00:00	1.05683	1.05684	1.05636	1.05659	3052	2958453000	9
2017.03.08	06:00:00	1.05659	1.05679	1.05595	1.05609	3278	3066594000	9
2017.03.08	07:00:00	1.05608	1.05635	1.05578	1.05630	2821	2916542000	10
2017.03.08	08:00:00	1.05629	1.05693	1.05623	1.05650	2786	3069456000	9
2017.03.08	09:00:00	1.05652	1.05728	1.05557	1.05598	6047	5847926000	8
2017.03.08	10:00:00	1.05599	1.05636	1.05508	1.05558	7107	6565253000	7
2017.03.08	11:00:00	1.05557	1.05578	1.05472	1.05554	6399	6087080000	8
2017.03.08	12:00:00	1.05554	1.05620	1.05514	1.05566	5105	4697948000	8
2017.03.08	13:00:00	1.05567	1.05618	1.05535	1.05599	4896	4511137000	8
2017.03.08	14:00:00	1.05599	1.05618	1.05486	1.05576	5813	5543039000	8
2017.03.08	15:00:00	1.05576	1.05584	1.05345	1.05535	9485	8037769000	7
2017.03.08	16:00:00	1.05536	1.05621	1.05500	1.05535	8770	8162118000	7
2017.03.08	17:00:00	1.05535	1.05609	1.05526	1.05562	7827	7645651000	8
2017.03.08	18:00:00	1.05564	1.05578	1.05431	1.05462	6454	5926262000	7
2017.03.08	19:00:00	1.05462	1.05481	1.05358	1.05361	4699	4189984000	9
2017.03.08	20:00:00	1.05360	1.05502	1.05359	1.05483	5408	5748599000	8
2017.03.08	21:00:00	1.05483	1.05511	1.05423	1.05483	4939	4968801000	9
2017.03.08	22:00:00	1.05482	1.05494	1.05409	1.05434	4272	3830673000	9
2017.03.08	23:00:00	1.05432	1.05439	1.05381	1.05415	1930	1726234000	10
2017.03.09	00:00:00	1.05385	1.05426	1.05376	1.05403	1172	562945000	18
2017.03.09	01:00:00	1.05402	1.05473	1.05386	1.05444	2626	1948125000	13
2017.03.09	02:00:00	1.05444	1.05447	1.05363	1.05375	3268	3099666000	10
2017.03.09	03:00:00	1.05374	1.05440	1.05364	1.05423	4247	4186695000	9
2017.03.09	04:00:00	1.05422	1.05423	1.05368	1.05373	4076	4125942000	9
2017.03.09	05:00:00	1.05372	1.05384	1.05298	1.05301	3525	3827783000	9
2017.03.09	06:00:00	1.05301	1.05324	1.05286	1.05308	3149	3461317000	9
2017.03.09	07:00:00	1.05308	1.05324	1.05276	1.05323	2320	2523857000	10
2017.03.09	08:00:00	1.05323	1.05433	1.05305	1.05365	3926	4398398000	8
2017.03.09	09:00:00	1.05368	1.05427	1.05247	1.05342	6897	6801192000	8
2017.03.09	10:00:00	1.05341	1.05624	1.05327	1.05565	8155	7066978000	8
2017.03.09	11:00:00	1.05564	1.05695	1.05477	1.05583	7295	6337048000	8
2017.03.09	12:00:00	1.05583	1.05639	1.05546	1.05571	6236	5582820000	8
2017.03.09	13:00:00	1.05571	1.05650	1.05527	1.05609	5765	5361526000	8
2017.03.09	14:00:00	1.05609	1.05657	1.05451	1.05575	7401	6802698000	8
2017.03.09	15:00:00	1.05575	1.05924	1.05419	1.05840	13326	10059813000	7
2017.03.09	16:00:00	1.05841	1.06151	1.05792	1.05934	14680	12199965000	7
2017.03.09	17:00:00	1.05932	1.05938	1.05760	1.05805	10477	8811485000	7
2017.03.09	18:00:00	1.05805	1.05857	1.05662	1.05848	8283	6790596000	7
2017.03.09	19:00:00	1.05849	1.05874	1.05788	1.05795	5056	4441563000	9
2017.03.09	20:00:00	1.05795	1.05964	1.05778	1.05905	5882	5062210000	9
2017.03.09	21:00:00	1.05906	1.05943	1.05833	1.05918	5131	4838780000	8
2017.03.09	22:00:00	1.05916	1.05950	1.05818	1.05818	4323	3826114000	8
2017.03.09	23:00:00	1.05820	1.05849	1.05723	1.05760	2849	2254239000	9
2017.03.10	00:00:00	1.05752	1.05817	1.05727	1.05749	1692	798183000	28
2017.03.10	01:00:00	1.05750	1.05792	1.05721	1.05791	2464	1327694000	10
2017.03.10	02:00:00	1.05791	1.05920	1.05778	1.05878	4526	4307820000	10
2017.03.10	03:00:00	1.05879	1.05889	1.05834	1.05870	3166	3054542000	9
2017.03.10	04:00:00	1.05870	1.05955	1.05870	1.05935	2933	2860595000	10
2017.03.10	05:00:00	1.05935	1.06004	1.05926	1.05948	2769	2720479000	10
2017.03.10	06:00:00	1.05948	1.05976	1.05928	1.05967	2819	2591628000	9
2017.03.10	07:00:00	1.05969	1.06023	1.05948	1.05977	3148	3209929000	10
2017.03.10	08:00:00	1.05977	1.06018	1.05895	1.05899	3469	3592749000	10
2017.03.10	09:00:00	1.05899	1.05984	1.05877	1.05939	5326	4862852000	8
2017.03.10	10:00:00	1.05937	1.06182	1.05924	1.06105	7083	6073447000	8
2017.03.10	11:00:00	1.06105	1.06190	1.06063	1.06135	5886	5397433000	8
2017.03.10	12:00:00	1.06134	1.06165	1.06087	1.06099	5375	4988900000	8
2017.03.10	13:00:00	1.06100	1.06118	1.06036	1.06070	5047	4488050000	8
2017.03.10	14:00:00	1.06069	1.06149	1.06020	1.06030	5244	5114285000	8
2017.03.10	15:00:00	1.06030	1.06464	1.05958	1.06458	13257	9426570000	8
2017.03.10	16:00:00	1.06457	1.06515	1.06197	1.06339	11308	9285472000	7
2017.03.10	17:00:00	1.06339	1.06703	1.06205	1.06571	13828	12834347000	7
2017.03.10	18:00:00	1.06566	1.06767	1.06482	1.06666	10386	9623388000	7
2017.03.10	19:00:00	1.06666	1.06770	1.06637	1.06687	6394	5930334000	8
2017.03.10	20:00:00	1.06689	1.06863	1.06682	1.06798	5400	5305255000	8
2017.03.10	21:00:00	1.06799	1.06922	1.06794	1.06912	4985	5070572000	8
2017.03.10	22:00:00	1.06911	1.06988	1.06861	1.06861	4503	4392048000	9
2017.03.10	23:00:00	1.06864	1.06891	1.06685	1.06697	3002	2108838000	12
2017.03.13	00:00:00	1.06832	1.06857	1.06783	1.06790	2122	1586103000	14
2017.03.13	01:00:00	1.06789	1.06925	1.06782	1.06892	2314	1912420000	11
2017.03.13	02:00:00	1.06891	1.06920	1.06824	1.06824	4176	3495567000	9
2017.03.13	03:00:00	1.06824	1.06868	1.06802	1.06847	4368	3876668000	8
2017.03.13	04:00:00	1.06847	1.06961	1.06833	1.06945	4077	3851749000	9
2017.03.13	05:00:00	1.06946	1.07003	1.06942	1.06968	3290	2896870000	10
2017.03.13	06:00:00	1.06967	1.07002	1.06965	1.06987	2593	2150518000	9
2017.03.13	07:00:00	1.06990	1.07064	1.06975	1.06975	3553	2872521000	8
2017.03.13	08:00:00	1.06974	1.07127	1.06966	1.07120	5186	4290996000	9
2017.03.13	09:00:00	1.07117	1.07141	1.06936	1.06954	7949	6814463000	8
2017.03.13	10:00:00	1.06953	1.06969	1.06711	1.06739	9786	8228799000	7
2017.03.13	11:00:00	1.06742	1.06784	1.06645	1.06648	8756	7641081000	8
2017.03.13	12:00:00	1.06648	1.06743	1.06629	1.06731	6687	6228470000	8
2017.03.13	13:00:00	1.06730	1.06768	1.06669	1.06674	6434	5661040000	8
2017.03.13	14:00:00	1.06675	1.06755	1.06586	1.06589	9116	8895429000	7
2017.03.13	15:00:00	1.06590	1.06703	1.06555	1.06701	8659	7933509000	7
2017.03.13	16:00:00	1.06701	1.06714	1.06553	1.06656	7296	7522245000	8
2017.03.13	17:00:00	1.06656	1.06788	1.06637	1.06689	6961	6359636000	7
2017.03.13	18:00:00	1.06688	1.06730	1.06615	1.06623	6002	5499299000	8
2017.03.13	19:00:00	1.06623	1.06656	1.06556	1.06588	5043	4419553000	8
2017.03.13	20:00:00	1.06587	1.06609	1.06530	1.06596	3910	3424309000	8
2017.03.13	21:00:00	1.06599	1.06601	1.06530	1.06536	3846	4073125000	8
2017.03.13	22:00:00	1.06536	1.06546	1.06519	1.06529	1527	1356913000	10
2017.03.13	23:00:00	1.06527	1.06546	1.06524	1.06535	841	385615000	24
2017.03.14	00:00:00	1.06533	1.06562	1.06513	1.06518	2031	1439833000	12
2017.03.14	01:00:00	1.06515	1.06528	1.06446	1.06505	3527	3038264000	11
2017.03.14	02:00:00	1.06505	1.06579	1.06495	1.06559	3600	3462125000	9
2017.03.14	03:00:00	1.06559	1.06585	1.06517	1.06562	3739	3790069000	9
2017.03.14	04:00:00	1.06561	1.06573	1.06521	1.06528	2858	3020146000	9
2017.03.14	05:00:00	1.06527	1.06538	1.06500	1.06537	2429	2330636000	10
2017.03.14	06:00:00	1.06536	1.06544	1.06508	1.06533	2210	2360797000	10
2017.03.14	07:00:00	1.06534	1.06596	1.06533	1.06591	2424	2599325000	10
2017.03.14	08:00:00	1.06590	1.06624	1.06397	1.06450	5256	4991264000	8
2017.03.14	09:00:00	1.06450	1.06519	1.06370	1.06374	5661	5109069000	8
2017.03.14	10:00:00	1.06373	1.06480	1.06326	1.06471	8058	6741260000	8
2017.03.14	11:00:00	1.06472	1.06492	1.06373	1.06389	5939	5075501000	8
2017.03.14	12:00:00	1.06390	1.06445	1.06351	1.06383	6339	6092871000	8
2017.03.14	13:00:00	1.06383	1.06390	1.06285	1.06320	6575	6504583000	8
2017.03.14	14:00:00	1.06320	1.06373	1.06257	1.06287	7816	7226926000	7
2017.03.14	15:00:00	1.06288	1.06357	1.06268	1.06286	7227	7149945000	7
2017.03.14	16:00:00	1.06285	1.06427	1.06255	1.06370	8787	7925777000	7
2017.03.14	17:00:00	1.06369	1.06464	1.06330	1.06449	7098	6799305000	8
2017.03.14	18:00:00	1.06448	1.06463	1.06362	1.06364	5403	5133642000	8
2017.03.14	19:00:00	1.06363	1.06366	1.06206	1.06209	4670	4124773000	8
2017.03.14	20:00:00	1.06209	1.06209	1.06045	1.06106	4664	4687226000	8
2017.03.14	21:00:00	1.06105	1.06130	1.06022	1.06060	4338	4025958000	9
2017.03.14	22:00:00	1.06058	1.06070	1.05995	1.06063	1971	1649734000	11
2017.03.14	23:00:00	1.06042	1.06084	1.06030	1.06077	1630	781028000	22
2017.03.15	00:00:00	1.06077	1.06090	1.06042	1.06084	2253	1905274000	13
2017.03.15	01:00:00	1.06088	1.06123	1.06084	1.06116	2265	1885650000	11
2017.03.15	02:00:00	1.06118	1.06148	1.06107	1.06120	3816	3766926000	9
2017.03.15	03:00:00	1.06121	1.06185	1.06119	1.06131	3096	2739028000	10
2017.03.15	04:00:00	1.06131	1.06171	1.06123	1.06163	2492	2648728000	10
2017.03.15	05:00:00	1.06161	1.06164	1.06118	1.06149	2425	2463481000	10
2017.03.15	06:00:00	1.06149	1.06180	1.06132	1.06145	2630	2370859000	10
2017.03.15	07:00:00	1.06145	1.06205	1.06131	1.06196	2342	2290464000	10
2017.03.15	08:00:00	1.06195	1.06295	1.06163	1.06279	5387	4869799000	9
2017.03.15	09:00:00	1.06279	1.06389	1.06257	1.06381	5486	5135734000	9
2017.03.15	10:00:00	1.06380	1.06380	1.06266	1.06319	6058	5528078000	8
2017.03.15	11:00:00	1.06319	1.06367	1.06222	1.06259	6345	5305127000	8
2017.03.15	12:00:00	1.06262	1.06293	1.06176	1.06241	5437	4360111000	8
2017.03.15	13:00:00	1.06241	1.06271	1.06202	1.06229	5184	4812630000	8
2017.03.15	14:00:00	1.06229	1.06338	1.06189	1.06198	6269	5695122000	8
2017.03.15	15:00:00	1.06200	1.06250	1.06070	1.06153	7292	7204965000	7
2017.03.15	16:00:00	1.06152	1.06269	1.06120	1.06252	7555	7004034000	8
2017.03.15	17:00:00	1.06254	1.06369	1.06245	1.06308	6810	6452309000	8
2017.03.15	18:00:00	1.06308	1.06442	1.06267	1.06421	6139	5366194000	7
2017.03.15	19:00:00	1.06421	1.06433	1.06243	1.06250	5063	3792270000	10
2017.03.15	20:00:00	1.06250	1.07108	1.06197	1.07043	17410	12501298000	8
2017.03.15	21:00:00	1.07044	1.07183	1.06849	1.07079	10914	8845856000	8
2017.03.15	22:00:00	1.07078	1.07397	1.07056	1.07321	5553	4147754000	11
2017.03.15	23:00:00	1.07280	1.07366	1.07221	1.07360	1860	1115018000	25
2017.03.16	00:00:00	1.07359	1.07365	1.07284	1.07298	3909	3091346000	12
2017.03.16	01:00:00	1.07301	1.07394	1.07301	1.07373	3597	2914332000	10
2017.03.16	02:00:00	1.07373	1.07461	1.07331	1.07351	5874	4802276000	8
2017.03.16	03:00:00	1.07352	1.07356	1.07228	1.07248	4898	4081460000	9
2017.03.16	04:00:00	1.07248	1.07309	1.07219	1.07266	3547	3499972000	9
2017.03.16	05:00:00	1.07266	1.07280	1.07192	1.07209	4899	4692322000	9
